,all_covered_probes_x,passed_seconds,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,row_wise_mean,unix_time
195,994,65,994,994,994,994,994,994,994,994,994,994.0,1707215691
196,994,66,994,994,994,994,994,994,994,994,994,994.0,1707215692
197,994,66,994,994,994,994,994,994,994,994,994,994.0,1707215692
198,994,66,994,994,994,994,994,994,994,994,994,994.0,1707215692
199,994,67,994,994,994,994,994,994,994,994,994,994.0,1707215693
200,994,67,994,994,994,994,994,994,994,994,994,994.0,1707215693
201,994,67,994,994,994,994,994,994,994,994,994,994.0,1707215693
202,994,68,994,994,994,994,994,994,994,994,994,994.0,1707215694
203,994,68,994,994,994,994,994,994,994,994,994,994.0,1707215694
204,994,68,994,994,994,994,994,994,994,994,994,994.0,1707215694
205,994,69,994,994,994,994,994,994,994,994,994,994.0,1707215695
206,994,69,994,994,994,994,994,994,994,994,994,994.0,1707215695
207,994,69,994,994,994,994,994,994,994,994,994,994.0,1707215695
208,994,70,994,994,994,994,994,994,994,994,994,994.0,1707215696
209,994,70,994,994,994,994,994,994,994,994,994,994.0,1707215696
210,994,70,994,994,994,994,994,994,994,994,994,994.0,1707215696
211,994,71,994,994,994,994,994,994,994,994,994,994.0,1707215697
212,994,71,994,994,994,994,994,994,994,994,994,994.0,1707215697
213,994,71,994,994,994,994,994,994,994,994,994,994.0,1707215697
214,994,72,994,994,994,994,994,994,994,994,994,994.0,1707215698
215,994,72,994,994,994,994,994,994,994,994,994,994.0,1707215698
216,994,72,994,994,994,994,994,994,994,994,994,994.0,1707215698
217,994,73,994,994,994,994,994,994,994,994,994,994.0,1707215699
218,994,73,994,994,994,994,994,994,994,994,994,994.0,1707215699
219,994,73,994,994,994,994,994,994,994,994,994,994.0,1707215699
220,994,74,994,994,994,994,994,994,994,994,994,994.0,1707215700
221,994,74,994,994,994,994,994,994,994,994,994,994.0,1707215700
222,994,74,994,994,994,994,994,994,994,994,994,994.0,1707215700
223,994,75,994,994,994,994,994,994,994,994,994,994.0,1707215701
224,994,75,994,994,994,994,994,994,994,994,994,994.0,1707215701
225,994,75,994,994,994,994,994,994,994,994,994,994.0,1707215701
226,994,76,994,994,994,994,994,994,994,994,994,994.0,1707215702
227,994,76,994,994,994,994,994,994,994,994,994,994.0,1707215702
228,994,76,994,994,994,994,994,994,994,994,994,994.0,1707215702
229,994,77,994,994,994,994,994,994,994,994,994,994.0,1707215703
230,994,77,994,994,994,994,994,994,994,994,994,994.0,1707215703
231,994,77,994,994,994,994,994,994,994,994,994,994.0,1707215703
232,994,78,994,994,994,994,994,994,994,994,994,994.0,1707215704
233,994,78,994,994,994,994,994,994,994,994,994,994.0,1707215704
234,994,78,994,994,994,994,994,994,994,994,994,994.0,1707215704
235,994,79,994,994,994,994,994,994,994,994,994,994.0,1707215705
236,994,79,994,994,994,994,994,994,994,994,994,994.0,1707215705
237,994,79,994,994,994,994,994,994,994,994,994,994.0,1707215705
238,994,80,994,994,994,994,994,994,994,994,994,994.0,1707215706
239,994,80,994,994,994,994,994,994,994,994,994,994.0,1707215706
240,994,80,994,994,994,994,994,994,994,994,994,994.0,1707215706
241,994,81,994,994,994,994,994,994,994,994,994,994.0,1707215707
242,994,81,994,994,994,994,994,994,994,994,994,994.0,1707215707
243,994,81,994,994,994,994,994,994,994,994,994,994.0,1707215707
244,994,82,994,994,994,994,994,994,994,994,994,994.0,1707215708
245,994,82,994,994,994,994,994,994,994,994,994,994.0,1707215708
246,994,82,994,994,994,994,994,994,994,994,994,994.0,1707215708
247,994,83,994,994,994,994,994,994,994,994,994,994.0,1707215709
248,994,83,994,994,994,994,994,994,994,994,994,994.0,1707215709
249,994,83,994,994,994,994,994,994,994,994,994,994.0,1707215709
250,994,84,994,994,994,994,994,994,994,994,994,994.0,1707215710
251,994,84,994,994,994,994,994,994,994,994,994,994.0,1707215710
252,994,84,994,994,994,994,994,994,994,994,994,994.0,1707215710
253,994,85,994,994,994,994,994,994,994,994,994,994.0,1707215711
254,994,85,994,994,994,994,994,994,994,994,994,994.0,1707215711
255,994,85,994,994,994,994,994,994,994,994,994,994.0,1707215711
256,994,86,994,994,994,994,994,994,994,994,994,994.0,1707215712
257,994,86,994,994,994,994,994,994,994,994,994,994.0,1707215712
258,994,86,994,994,994,994,994,994,994,994,994,994.0,1707215712
259,994,87,994,994,994,994,994,994,994,994,994,994.0,1707215713
260,994,87,994,994,994,994,994,994,994,994,994,994.0,1707215713
261,994,87,994,994,994,994,994,994,994,994,994,994.0,1707215713
262,994,88,994,994,994,994,994,994,994,994,994,994.0,1707215714
263,994,88,994,994,994,994,994,994,994,994,994,994.0,1707215714
264,994,88,994,994,994,994,994,994,994,994,994,994.0,1707215714
265,994,89,994,994,994,994,994,994,994,994,994,994.0,1707215715
266,994,89,994,994,994,994,994,994,994,994,994,994.0,1707215715
267,994,89,994,994,994,994,994,994,994,994,994,994.0,1707215715
268,994,90,994,994,994,994,994,994,994,994,994,994.0,1707215716
269,994,90,994,994,994,994,994,994,994,994,994,994.0,1707215716
270,994,90,994,994,994,994,994,994,994,994,994,994.0,1707215716
271,994,91,994,994,994,994,994,994,994,994,994,994.0,1707215717
272,994,91,994,994,994,994,994,994,994,994,994,994.0,1707215717
273,994,91,994,994,994,994,994,994,994,994,994,994.0,1707215717
274,994,92,994,994,994,994,994,994,994,994,994,994.0,1707215718
275,994,92,994,994,994,994,994,994,994,994,994,994.0,1707215718
276,994,92,994,994,994,994,994,994,994,994,994,994.0,1707215718
277,994,93,994,994,994,994,994,994,994,994,994,994.0,1707215719
278,994,93,994,994,994,994,994,994,994,994,994,994.0,1707215719
279,994,93,994,994,994,994,994,994,994,994,994,994.0,1707215719
280,994,94,994,994,994,994,994,994,994,994,994,994.0,1707215720
281,994,94,994,994,994,994,994,994,994,994,994,994.0,1707215720
282,994,94,994,994,994,994,994,994,994,994,994,994.0,1707215720
283,994,95,994,994,994,994,994,994,994,994,994,994.0,1707215721
284,994,95,994,994,994,994,994,994,994,994,994,994.0,1707215721
285,994,95,994,994,994,994,994,994,994,994,994,994.0,1707215721
286,994,96,994,994,994,994,994,994,994,994,994,994.0,1707215722
287,994,96,994,994,994,994,994,994,994,994,994,994.0,1707215722
288,994,96,994,994,994,994,994,994,994,994,994,994.0,1707215722
289,994,97,994,994,994,994,994,994,994,994,994,994.0,1707215723
290,994,97,994,994,994,994,994,994,994,994,994,994.0,1707215723
291,994,97,994,994,994,994,994,994,994,994,994,994.0,1707215723
292,994,98,994,994,994,994,994,994,994,994,994,994.0,1707215724
293,994,98,994,994,994,994,994,994,994,994,994,994.0,1707215724
